F1,F2,Label
12023_5,12213_12,1
12887_14,12467_0,1
12324_6,12159_6,1
12305_1,12445_3,1
12159_6,12638_3,1
12887_15,12467_1,1
12323_13,12742_10,1
12366_9,12118_6,1
12305_0,12327_2,1
12327_2,12445_2,1
12445_3,12327_3,1
12990_6,12310_3,1
12638_2,12472_2,1
12020_1,12018_10,1
12205_21,12992_25,1
12221_19,12889_10,1
12607_10,12212_4,1
12001_6,12001_7,1
12742_0,12661_17,1
12445_2,12508_1,1
12990_7,12310_2,1
12327_3,12656_1,1
12742_1,12884_6,1
12001_7,12366_5,1
12638_3,12763_6,1
12763_6,12472_3,1
12607_11,12157_9,1
12221_18,12893_9,1
12205_20,12992_24,1
12036_7,12463_23,1
12472_2,12193_10,1
12508_0,12061_2,1
12716_8,12972_5,1
12310_2,12206_12,1
12508_1,12134_0,1
12472_3,12368_7,1
12134_0,12656_0,1
12206_12,12204_2,1
12656_1,12134_1,1
12635_8,12768_8,1
12212_4,12884_7,1
12884_7,12157_8,1
12157_9,12212_5,1
12206_13,12204_3,1
12134_1,12058_4,1
12212_5,12765_11,1
12349_0,12119_5,1
12157_8,12765_10,1
12884_6,12602_8,1
12368_7,12640_6,1
12204_2,12410_2,1
12765_10,12294_9,1
12058_4,12661_1,1
12204_3,12410_3,1
12765_11,12502_10,1
12602_8,12229_7,1
12661_17,12364_5,1
12640_6,12193_11,1
12701_6,12748_6,1
12119_5,12054_6,1
12818_11,12384_11,1
12364_4,12901_4,1
12042_1,12528_2,1
12119_4,12431_4,1
12818_10,12384_10,1
12364_5,12229_6,1
12229_7,12622_7,1
12431_4,12509_8,1
12410_3,12856_3,1
12509_8,12502_11,1
12410_2,12856_2,1
12229_6,12622_6,1
12431_5,12509_9,1
12533_3,12086_3,1
12193_11,12786_3,1
12449_1,12634_1,1
12251_2,12927_2,1
12634_0,12449_0,1
12156_1,12603_1,1
12449_0,12400_0,1
12251_3,12927_3,1
12193_10,12786_2,1
12533_2,12942_3,1
12156_0,12266_3,1
12615_6,12819_6,1
12634_1,12400_1,1
12828_20,12646_3,1
12161_0,12766_0,1
12622_6,12901_5,1
12779_3,12771_4,1
12893_9,12269_14,1
12603_1,12381_1,1
12266_3,12603_0,1
12603_0,12381_0,1
12622_7,12283_6,1
12161_1,12766_1,1
12384_11,12924_11,1
12786_3,12996_3,1
12924_11,12778_13,1
12954_5,12646_5,1
12463_23,12297_13,1
12786_2,12996_2,1
12384_10,12924_10,1
12954_4,12646_4,1
12975_3,12032_3,1
12924_10,12778_12,1
12156_16,12516_19,1
12942_3,12325_57,1
12778_12,12022_10,1
12819_6,12443_6,1
12656_35,12553_32,1
12790_5,12684_5,1
12502_10,12769_1,1
12778_13,12022_11,1
12838_0,12541_12,1
12790_4,12684_4,1
12502_11,12215_9,1
12861_3,12161_3,1
12516_19,12669_21,1
12927_22,12928_22,1
12681_15,12297_15,1
12294_9,12283_7,1
12516_18,12669_20,1
12861_2,12161_2,1
12294_8,12859_23,1
12684_4,12773_4,1
12856_2,12917_2,1
12684_5,12773_5,1
12856_3,12917_3,1
12325_57,12086_2,1
12143_23,12143_16,1
12917_3,12730_3,1
12669_21,12204_16,1
12086_3,12632_4,1
12381_1,12688_7,1
12917_2,12834_3,1
12143_22,12143_15,1
12669_20,12184_15,1
12680_28,12529_28,1
12086_2,12171_2,1
12022_10,12410_10,1
12688_6,12065_2,1
12901_5,12184_5,1
12688_7,12834_2,1
12022_11,12410_11,1
12901_4,12184_4,1
12192_2,12410_16,1
12410_10,12676_12,1
12192_3,12410_17,1
12822_4,12537_4,1
12410_11,12676_13,1
12283_7,12323_31,1
12323_31,12613_2,1
12283_6,12323_30,1
12323_30,12593_10,1
12834_2,12065_3,1
12065_3,12870_30,1
12463_8,12192_9,1
12661_28,12661_25,1
12400_1,12300_1,1
12065_2,12765_3,1
12400_0,12300_0,1
12730_3,12146_3,1
12676_12,12931_8,1
12454_9,12408_11,1
12593_10,12429_14,1
12454_8,12408_10,1
12676_13,12931_9,1
12730_2,12870_31,1
12829_22,12650_4,1
12171_2,12978_3,1
12927_55,12250_22,1
12769_1,12613_3,1
12613_3,12215_8,1
12748_6,12557_6,1
12068_8,12184_14,1
12613_2,12769_0,1
12215_9,12229_10,1
12748_7,12628_1,1
12632_5,12325_20,1
12829_23,12650_23,1
12192_13,12447_11,1
12502_6,12026_4,1
12325_20,12698_4,1
12502_7,12026_5,1
12192_12,12447_10,1
12184_15,12194_7,1
12300_1,12214_1,1
12996_2,12882_2,1
12765_3,12541_0,1
12026_5,12980_5,1
12870_30,12541_1,1
12300_0,12214_0,1
12443_6,12930_0,1
12996_3,12882_3,1
12026_4,12980_4,1
12870_31,12285_2,1
12773_5,12198_5,1
12354_9,12646_9,1
12702_14,12366_14,1
12980_4,12202_7,1
12354_8,12646_8,1
12773_4,12198_4,1
12980_5,12599_8,1
12650_5,12828_5,1
12557_6,12937_7,1
12214_0,12846_0,1
12882_3,12791_6,1
12650_4,12646_2,1
12859_23,12429_21,1
12214_1,12846_1,1
12882_2,12635_2,1
12768_8,12964_8,1
12202_6,12157_21,1
12541_0,12080_7,1
12359_3,12285_3,1
12757_10,12755_10,1
12429_14,12487_4,1
12124_2,12454_26,1
12323_46,12321_46,1
12541_1,12907_1,1
12202_7,12818_4,1
12323_47,12321_47,1
12080_7,12907_0,1
12080_6,12075_10,1
12964_8,12786_8,1
12907_1,12593_5,1
12589_0,12952_1,1
12907_0,12529_33,1
12408_31,12806_17,1
12297_13,12988_42,1
12988_42,12156_29,1
12156_29,12463_16,1
12408_30,12806_16,1
12969_2,12935_2,1
12870_9,12153_7,1
12182_0,12183_0,1
12285_2,12676_4,1
12182_1,12183_1,1
12931_8,12434_16,1
12889_10,12269_15,1
12529_33,12593_4,1
12198_4,12496_4,1
12952_1,12282_4,1
12487_4,12867_7,1
12198_5,12496_5,1
12889_11,12157_20,1
12931_9,12434_17,1
12529_32,12864_28,1
12952_0,12408_17,1
12487_5,12867_6,1
12434_16,12876_6,1
12434_17,12876_7,1
12867_7,12599_9,1
12846_0,12860_0,1
12593_5,12857_1,1
12846_1,12860_1,1
12593_4,12857_0,1
12867_6,12834_8,1
12963_44,12963_20,1
12680_17,12939_15,1
12860_1,12598_1,1
12192_8,12283_22,1
12462_15,12462_14,1
12462_14,12268_17,1
12192_9,12283_23,1
12860_0,12975_8,1
12834_9,12917_8,1
12876_7,12321_35,1
12157_20,12856_8,1
12857_0,12298_0,1
12857_1,12298_1,1
12876_6,12321_34,1
12157_21,12856_9,1
12917_9,12369_4,1
12599_9,12282_12,1
12298_1,12835_1,1
12680_23,12939_20,1
12282_12,12516_12,1
12599_8,12818_5,1
12298_0,12835_0,1
12282_13,12516_13,1
12680_22,12939_19,1
12818_4,12452_6,1
12496_4,12189_4,1
12189_4,12062_5,1
12943_0,12802_0,1
12818_5,12452_7,1
12496_5,12189_5,1
12791_6,12635_3,1
12189_5,12055_5,1
12929_31,12928_31,1
12516_13,12224_7,1
12802_0,12532_0,1
12516_12,12224_6,1
12929_30,12928_30,1
12978_3,12774_2,1
12321_34,12221_13,1
12835_1,12232_1,1
12282_4,12427_8,1
12075_10,12563_10,1
12835_0,12232_0,1
12321_35,12429_20,1
12380_2,12135_2,1
12598_1,12975_9,1
12117_11,12928_49,1
12269_15,12509_13,1
12975_8,12567_0,1
12447_11,12410_27,1
12380_3,12135_3,1
12786_8,12638_8,1
12937_7,12513_6,1
12447_10,12410_26,1
12087_0,12625_1,1
12269_14,12509_12,1
12975_9,12567_1,1
12578_22,12577_16,1
12204_17,12931_10,1
12676_4,12660_2,1
12232_1,12205_1,1
12650_11,12829_11,1
12578_23,12577_17,1
12204_16,12931_11,1
12135_3,12676_5,1
12650_10,12829_10,1
12232_0,12205_0,1
12224_7,12465_7,1
12779_9,12771_10,1
12928_44,12927_44,1
12266_9,12321_11,1
12928_45,12250_10,1
12779_8,12764_3,1
12224_6,12465_6,1
12266_8,12169_7,1
12660_3,12509_3,1
12465_6,12233_9,1
12251_13,12251_14,1
12429_21,12859_24,1
12774_3,12447_58,1
12016_2,12016_3,1
12755_4,12757_4,1
12528_5,12042_6,1
12452_7,12176_5,1
12509_2,12157_2,1
12016_3,12707_5,1
12774_2,12160_2,1
12452_6,12176_4,1
12018_12,12020_2,1
12509_3,12157_3,1
12528_4,12042_5,1
12593_25,12156_23,1
12513_6,12759_6,1
12176_4,12931_2,1
12635_2,12964_2,1
12939_19,12529_23,1
12157_3,12602_3,1
12532_0,12390_0,1
12157_2,12602_2,1
12635_3,12365_6,1
12176_5,12233_8,1
12939_18,12529_22,1
12233_8,12931_3,1
12447_58,12160_3,1
12602_3,12074_3,1
12759_6,12775_6,1
12267_1,12344_1,1
12602_2,12074_2,1
12267_0,12344_0,1
12524_6,12142_7,1
12062_5,12055_4,1
12139_0,12219_0,1
12445_9,12118_7,1
12118_7,12710_7,1
12221_13,12283_10,1
12365_6,12062_4,1
12638_8,12472_8,1
12118_6,12001_11,1
12445_8,12749_5,1
12139_1,12928_48,1
12221_12,12310_9,1
12426_1,12424_1,1
12430_6,12199_6,1
12373_0,12375_0,1
12146_34,12988_52,1
12055_4,12638_4,1
12373_1,12375_1,1
12055_5,12638_5,1
12716_3,12497_0,1
12310_8,12624_8,1
12074_2,12363_2,1
12742_10,12321_13,1
12931_10,12607_24,1
12931_11,12607_16,1
12524_12,12528_11,1
12806_14,12806_15,1
12928_33,12927_33,1
12928_32,12927_32,1
12488_11,12156_39,1
12931_3,12749_4,1
12927_4,12251_4,1
12390_0,12380_4,1
12554_13,12584_1,1
12866_4,12554_12,1
12156_23,12037_3,1
12554_12,12584_0,1
12502_25,12454_5,1
12133_17,12065_17,1
12463_16,12681_13,1
12584_0,12808_6,1
12133_16,12065_16,1
12199_6,12486_7,1
12972_4,12497_4,1
12325_62,12447_62,1
12972_5,12497_5,1
12964_2,12768_2,1
12288_3,12861_5,1
12283_10,12148_12,1
12288_2,12861_4,1
12283_11,12992_11,1
12964_3,12633_6,1
12633_6,12768_3,1
12170_0,12063_0,1
12768_3,12727_6,1
12749_4,12479_6,1
12170_1,12063_1,1
12359_9,12146_9,1
12604_7,12156_7,1
12261_5,12417_5,1
12646_9,12954_9,1
12625_1,12701_0,1
12864_32,12363_3,1
12646_8,12954_8,1
12261_4,12417_4,1
12828_14,12648_14,1
12996_8,12193_16,1
12765_9,12710_6,1
12219_0,12140_0,1
12213_12,12028_3,1
12828_15,12648_15,1
12765_8,12899_5,1
12417_5,12321_42,1
12899_5,12133_7,1
12710_6,12358_1,1
12899_4,12133_6,1
12710_7,12065_9,1
12674_16,12677_2,1
12133_6,12410_4,1
12577_3,12578_9,1
12929_46,12250_11,1
12992_11,12148_13,1
12148_13,12445_13,1
12133_7,12358_0,1
12929_47,12251_57,1
12148_12,12992_10,1
12992_10,12445_12,1
12577_2,12578_8,1
12222_3,12203_4,1
12624_8,12730_8,1
12203_4,12463_3,1
12146_9,12282_9,1
12358_1,12065_8,1
12607_24,12541_15,1
12358_0,12031_0,1
12222_2,12463_2,1
12624_9,12730_9,1
12321_42,12533_4,1
12463_2,12364_2,1
12065_9,12119_2,1
12764_1,12771_7,1
12263_13,12263_12,1
12006_0,12229_0,1
12463_3,12364_3,1
12065_8,12031_1,1
12263_12,12263_14,1
12764_0,12779_5,1
12031_1,12054_1,1
12250_11,12251_56,1
12730_9,12176_9,1
12939_27,12529_31,1
12031_0,12410_5,1
12772_6,12449_6,1
12730_8,12431_3,1
12939_26,12529_30,1
12250_10,12927_45,1
12119_2,12431_2,1
12991_9,12841_8,1
12042_7,12528_6,1
12509_13,12512_3,1
12063_0,12884_0,1
12063_1,12266_4,1
12509_12,12512_2,1
12119_3,12838_7,1
12701_0,12533_5,1
12364_2,12266_5,1
12410_4,12310_4,1
12431_3,12176_8,1
12054_1,12736_0,1
12736_0,12156_6,1
12037_9,12988_45,1
12410_5,12736_1,1
12736_1,12054_0,1
12054_0,12754_0,1
12512_3,12992_23,1
12449_6,12634_6,1
12533_4,12086_4,1
12270_2,12325_18,1
12533_5,12557_0,1
12251_4,12928_4,1
12512_2,12992_22,1
12928_49,12251_59,1
12140_0,12805_0,1
12603_6,12754_1,1
12779_4,12771_5,1
12504_5,12835_14,1
12266_4,12884_1,1
12779_5,12771_6,1
12161_6,12861_6,1
12928_48,12140_1,1
12140_1,12251_58,1
12266_5,12306_2,1
12306_2,12599_5,1
12445_4,12327_4,1
12327_5,12445_5,1
12638_5,12472_5,1
12325_19,12942_4,1
12327_4,12840_2,1
12990_0,12742_6,1
12445_5,12306_3,1
12306_3,12901_3,1
12607_16,12323_37,1
12638_4,12472_4,1
12742_6,12001_0,1
12754_1,12212_3,1
12775_6,12295_6,1
12310_4,12917_4,1
12992_22,12502_16,1
12529_0,12535_0,1
12472_5,12786_5,1
12754_0,12310_5,1
12529_1,12535_1,1
12472_4,12786_4,1
12055_8,12496_8,1
12310_5,12656_6,1
12992_23,12502_17,1
12656_6,12212_2,1
12988_32,12669_32,1
12677_1,12674_15,1
12428_11,12427_6,1
12884_0,12058_3,1
12212_3,12656_7,1
12700_22,12700_23,1
12176_9,12818_9,1
12368_1,12640_0,1
12988_33,12669_33,1
12677_0,12674_14,1
12428_10,12429_10,1
12656_7,12058_2,1
12250_23,12251_68,1
12884_1,12599_4,1
12212_2,12917_5,1
12991_11,12423_14,1
12447_55,12325_55,1
12640_0,12791_0,1
12058_3,12283_0,1
12204_4,12688_0,1
12688_18,12434_18,1
12640_1,12791_1,1
12058_2,12381_6,1
12599_4,12283_1,1
12381_7,12838_6,1
12541_15,12323_36,1
12086_4,12942_5,1
12669_26,12992_26,1
12445_13,12280_11,1
12143_25,12143_18,1
12599_5,12901_2,1
12917_5,12396_9,1
12381_6,12541_6,1
12445_12,12280_10,1
12086_5,12628_6,1
12669_27,12992_27,1
12818_9,12156_10,1
12901_2,12184_2,1
12496_8,12684_8,1
12688_0,12397_0,1
12397_0,12583_0,1
12295_6,12628_7,1
12822_2,12537_2,1
12192_4,12325_3,1
12462_19,12268_19,1
12822_3,12537_3,1
12323_36,12516_20,1
12184_3,12840_3,1
12323_37,12702_12,1
12184_2,12026_2,1
12786_4,12996_4,1
12954_2,12650_22,1
12280_10,12156_11,1
12786_5,12996_5,1
12280_11,12593_16,1
12954_3,12648_20,1
12497_1,12972_2,1
12838_6,12599_10,1
12599_10,12541_7,1
12156_11,12294_12,1
12396_9,12429_13,1
12790_2,12684_2,1
12502_17,12676_15,1
12599_11,12462_6,1
12497_0,12172_0,1
12396_8,12395_8,1
12790_3,12684_3,1
12502_16,12676_14,1
12840_3,12026_3,1
12927_25,12929_25,1
12861_4,12059_0,1
12861_5,12475_3,1
12681_13,12048_11,1
12840_2,12529_35,1
12282_8,12221_20,1
12684_3,12300_6,1
12321_39,12323_41,1
12583_0,12856_4,1
12856_5,12583_1,1
12282_9,12221_21,1
12684_2,12773_2,1
12856_4,12184_12,1
12996_5,12882_5,1
12184_12,12321_0,1
12300_6,12773_3,1
12462_7,12519_27,1
12321_0,12609_0,1
12828_18,12650_17,1
12996_4,12882_4,1
12184_13,12609_1,1
12026_3,12980_3,1
12897_27,12192_1,1
12609_0,12359_4,1
12773_2,12198_2,1
12650_22,12828_4,1
12702_13,12891_11,1
12773_3,12214_6,1
12578_10,12577_4,1
12609_1,12202_1,1
12702_12,12195_8,1
12650_23,12646_15,1
12980_2,12065_4,1
12882_4,12635_4,1
12859_24,12429_22,1
12048_0,12944_0,1
12882_5,12635_5,1
12214_6,12400_6,1
12749_8,12503_9,1
12557_0,12748_0,1
12359_4,12202_0,1
12541_7,12889_17,1
12646_4,12354_4,1
12503_9,12613_4,1
12323_41,12323_39,1
12429_13,12730_5,1
12541_6,12194_1,1
12202_0,12343_0,1
12323_40,12321_40,1
12429_12,12730_4,1
12646_5,12354_5,1
12503_8,12516_14,1
12741_11,12735_11,1
12707_5,12787_6,1
12343_0,12146_4,1
12400_6,12198_3,1
12421_1,12029_1,1
12741_10,12735_10,1
12421_0,12029_0,1
12593_16,12157_12,1
12676_15,12205_19,1
12676_14,12205_18,1
12276_6,12096_6,1
12535_0,12680_0,1
12535_1,12680_1,1
12748_0,12937_1,1
12146_4,12502_0,1
12146_5,12867_1,1
12205_19,12157_19,1
12198_3,12846_6,1
12529_34,12944_1,1
12889_17,12835_7,1
12487_3,12434_11,1
12828_4,12828_22,1
12529_35,12203_3,1
12198_2,12496_2,1
12828_5,12648_5,1
12157_12,12294_13,1
12487_2,12434_10,1
12251_68,12929_56,1
12944_0,12185_0,1
12434_11,12805_1,1
12944_1,12185_1,1
12593_2,12654_15,1
12867_1,12850_1,1
12846_6,12598_6,1
12195_8,12212_9,1
12850_1,12080_1,1
12850_0,12080_0,1
12972_8,12972_3,1
12096_6,12087_6,1
12516_20,12212_8,1
12194_1,12835_6,1
12805_1,12194_0,1
12988_44,12156_32,1
12297_15,12875_21,1
12193_7,12193_6,1
12516_14,12321_32,1
12978_5,12160_4,1
12516_15,12321_33,1
12282_2,12818_2,1
12321_33,12543_11,1
12835_6,12091_1,1
12294_13,12834_12,1
12185_1,12889_1,1
12321_32,12543_10,1
12294_12,12269_12,1
12684_8,12790_8,1
12282_3,12818_3,1
12834_12,12269_13,1
12185_0,12524_0,1
12598_6,12860_6,1
12543_10,12184_8,1
12087_6,12693_6,1
12954_8,12828_28,1
12543_11,12184_9,1
12380_4,12222_4,1
12269_13,12221_14,1
12091_0,12876_1,1
12790_8,12619_8,1
12841_1,12991_2,1
12860_6,12496_3,1
12462_13,12462_16,1
12841_0,12574_1,1
12693_6,12625_7,1
12184_9,12282_15,1
12184_8,12282_14,1
12787_6,12787_7,1
12787_7,12839_4,1
12680_25,12939_21,1
12818_3,12176_3,1
12496_3,12189_3,1
12839_4,12839_5,1
12791_0,12365_0,1
12818_2,12176_2,1
12496_2,12189_2,1
12189_2,12062_3,1
12791_1,12365_1,1
12593_22,12593_23,1
12212_9,12119_8,1
12176_3,12755_3,1
12635_5,12964_5,1
12593_23,12597_23,1
12635_4,12964_4,1
12176_2,12524_1,1
12212_8,12221_15,1
12160_5,12774_5,1
12524_0,12889_0,1
12267_6,12146_32,1
12160_4,12774_4,1
12524_1,12755_2,1
12688_12,12205_6,1
12118_0,12135_4,1
12325_12,12447_12,1
12619_8,12525_8,1
12889_0,12676_2,1
12325_13,12447_13,1
12221_15,12366_11,1
12889_1,12676_3,1
12646_10,12354_10,1
12716_5,12716_4,1
12927_66,12929_66,1
12742_16,12321_25,1
12829_11,12648_11,1
12927_67,12929_67,1
12829_10,12648_10,1
12146_32,12669_47,1
12676_3,12224_1,1
12578_25,12577_19,1
12650_16,12828_16,1
12676_2,12224_0,1
12578_24,12577_18,1
12204_11,12364_9,1
12650_17,12828_17,1
12893_4,12452_0,1
12224_0,12465_0,1
12525_8,12758_8,1
12224_1,12465_1,1
12758_8,12198_8,1
12205_6,12509_5,1
12059_0,12475_2,1
12991_3,12841_2,1
12119_8,12148_15,1
12465_1,12075_28,1
12364_9,12133_11,1
12465_0,12895_0,1
12364_8,12133_10,1
12755_3,12866_3,1
12037_3,12463_10,1
12755_2,12866_2,1
12528_3,12042_4,1
12509_4,12808_0,1
12366_11,12148_14,1
12866_2,12075_29,1
12695_3,12662_3,1
12866_3,12561_3,1
12876_13,12268_11,1
12133_10,12501_10,1
12972_14,12497_14,1
12133_11,12501_11,1
12876_12,12268_10,1
12501_10,12143_10,1
12808_1,12931_4,1
12829_6,12651_4,1
12501_11,12143_11,1
12075_29,12561_2,1
12829_7,12650_7,1
12972_2,12172_1,1
12964_5,12768_5,1
12875_21,12593_43,1
12964_4,12768_4,1
12143_10,12726_8,1
12928_34,12251_42,1
12143_11,12726_9,1
12806_12,12408_25,1
12386_1,12386_2,1
12931_5,12669_7,1
12157_19,12439_3,1
12931_4,12669_6,1
12198_8,12773_9,1
12157_18,12439_2,1
12268_10,12988_24,1
12927_3,12929_3,1
12927_2,12929_2,1
12651_0,12133_0,1
12068_4,12070_4,1
12148_14,12359_18,1
12215_5,12713_5,1
12133_0,12358_6,1
12068_5,12070_5,1
12148_15,12359_19,1
12215_4,12713_4,1
12358_6,12463_4,1
12895_0,12027_0,1
12203_3,12144_2,1
12561_2,12503_2,1
12151_37,12151_36,1
12205_12,12137_13,1
12561_3,12503_3,1
12203_2,12027_1,1
12321_45,12323_45,1
12726_9,12429_18,1
12447_60,12325_60,1
12764_7,12779_1,1
12661_24,12661_27,1
12772_0,12633_0,1
12354_10,12828_30,1
12250_16,12249_16,1
12939_20,12870_20,1
12475_3,12312_2,1
12772_1,12633_1,1
12939_21,12870_21,1
12475_2,12940_2,1
12454_5,12408_5,1
12768_4,12792_4,1
12633_1,12727_1,1
12768_5,12961_5,1
12633_0,12727_0,1
12749_2,12467_8,1
12166_1,12163_1,1
12625_7,12200_6,1
12503_3,12899_3,1
12429_19,12137_12,1
12625_6,12896_5,1
12157_51,12156_50,1
12261_3,12417_3,1
12503_2,12899_2,1
12828_13,12650_13,1
12026_8,12363_4,1
12363_4,12648_0,1
12354_4,12831_4,1
12899_2,12202_22,1
12710_1,12071_5,1
12773_9,12149_8,1
12417_3,12626_2,1
12899_3,12202_23,1
12354_5,12831_5,1
12710_0,12071_4,1
12648_0,12435_0,1
12202_23,12067_3,1
12713_5,12363_11,1
12669_7,12994_2,1
12071_4,12516_0,1
12149_8,12303_8,1
12669_6,12393_3,1
12071_5,12607_4,1
12713_4,12363_10,1
12202_22,12067_2,1
12435_0,12318_4,1
12303_8,12517_8,1
12067_2,12607_5,1
12761_20,12761_25,1
12363_11,12393_2,1
12067_3,12144_3,1
12318_4,12152_4,1
12144_2,12665_5,1
12607_4,12516_1,1
12325_46,12447_46,1
12626_3,12470_3,1
12500_6,12476_6,1
12626_2,12470_2,1
12927_32,12929_32,1
12927_33,12251_41,1
12048_11,12992_42,1
12476_6,12082_6,1
12884_15,12886_15,1
12771_5,12777_5,1
12994_3,12275_8,1
12259_5,12075_9,1
12302_0,12221_0,1
12278_2,12158_2,1
12278_3,12287_3,1
12259_4,12075_8,1
12994_2,12924_7,1
12665_5,12287_2,1
12896_4,12385_4,1
12543_1,12665_4,1
12439_3,12318_15,1
12221_0,12652_4,1
12665_4,12022_1,1
12439_2,12318_14,1
12221_1,12652_5,1
12251_41,12929_33,1
12896_5,12385_5,1
12200_6,12617_6,1
12543_0,12022_0,1
12652_4,12923_12,1
12275_8,12866_18,1
12574_1,12422_1,1
12673_2,12811_1,1
12275_9,12866_19,1
12652_5,12923_13,1
12517_8,12951_8,1
12393_3,12924_6,1
12924_7,12992_7,1
12318_14,12505_12,1
12924_6,12180_1,1
12318_15,12505_13,1
12393_2,12180_0,1
12923_12,12268_0,1
12992_34,12669_34,1
12951_8,12827_8,1
12866_18,12179_4,1
12082_6,12782_6,1
12385_5,12686_5,1
12866_19,12196_6,1
12359_18,12120_7,1
12385_4,12686_4,1
12180_1,12756_6,1
12811_1,12984_1,1
12287_2,12553_2,1
12137_12,12713_11,1
12180_0,12642_6,1
12811_0,12984_0,1
12287_3,12158_3,1
12196_7,12245_5,1
12196_6,12179_5,1
12946_6,12854_3,1
12794_1,12722_1,1
12782_6,12281_6,1
12864_16,12153_9,1
12680_1,12870_1,1
12680_0,12870_0,1
12424_10,12426_10,1
12827_8,12155_8,1
12424_11,12426_11,1
12984_1,12976_1,1
12312_2,12940_3,1
12992_42,12569_12,1
12470_3,12220_3,1
12984_0,12976_0,1
12756_6,12992_6,1
12022_0,12890_0,1
12179_5,12713_10,1
12992_7,12886_7,1
12447_2,12325_2,1
12325_3,12447_3,1
12022_1,12890_1,1
12321_11,12169_8,1
12179_4,12162_8,1
12158_3,12553_3,1
12325_2,12897_29,1
12992_6,12642_7,1
12447_3,12897_30,1
12569_12,12856_16,1
12120_7,12118_11,1
12890_0,12654_0,1
12642_7,12206_2,1
12713_11,12067_12,1
12162_8,12601_10,1
12890_1,12654_1,1
12206_2,12886_6,1
12886_6,12154_0,1
12553_3,12408_21,1
12624_14,12084_2,1
12597_20,12593_20,1
12429_1,12117_6,1
12654_0,12383_0,1
12117_6,12429_0,1
12988_52,12488_19,1
12429_0,12136_0,1
12156_39,12681_22,1
12408_20,12264_2,1
12553_2,12061_7,1
12597_21,12593_21,1
12136_0,12715_0,1
12654_1,12061_6,1
12269_8,12601_1,1
12351_4,12887_19,1
12433_5,12875_5,1
12118_11,12891_9,1
12715_0,12601_0,1
12887_19,12601_11,1
12366_5,12366_4,1
12529_23,12864_19,1
12601_10,12887_18,1
12061_6,12092_4,1
12529_22,12153_11,1
12741_8,12927_14,1
12722_1,12849_1,1
12061_7,12428_8,1
12601_11,12245_4,1
12988_3,12264_3,1
12245_5,12712_7,1
12264_2,12988_2,1
12019_3,12756_3,1
12601_0,12329_0,1
12163_1,12323_15,1
12264_3,12428_9,1
12245_4,12687_15,1
12988_2,12531_2,1
12019_2,12756_2,1
12601_1,12654_14,1
12154_0,12137_8,1
12617_6,12631_7,1
12428_9,12510_5,1
12654_14,12329_1,1
12510_5,12531_3,1
12329_1,12597_1,1
12602_22,12672_17,1
12428_8,12510_4,1
12154_1,12947_11,1
12531_3,12153_25,1
12137_8,12933_2,1
12329_0,12597_0,1
12510_4,12092_5,1
12792_4,12961_4,1
12495_7,12496_7,1
12961_5,12792_5,1
12792_5,12399_5,1
12961_4,12399_4,1
12856_16,12135_17,1
12854_3,12690_3,1
12399_5,12853_5,1
12686_5,12631_6,1
12875_5,12319_17,1
12399_4,12853_4,1
12854_2,12690_2,1
12686_4,12536_4,1
12088_0,12090_0,1
12690_3,12827_3,1
12789_8,12032_16,1
12597_0,12297_0,1
12927_45,12929_45,1
12690_2,12827_2,1
12927_44,12929_44,1
12544_20,12543_20,1
12597_1,12297_1,1
12395_7,12396_7,1
12092_4,12383_1,1
12395_6,12396_6,1
12092_5,12153_24,1
12382_11,12561_11,1
12319_16,12687_21,1
12067_12,12596_8,1
12870_20,12153_13,1
12382_10,12561_10,1
12067_13,12596_9,1
12870_21,12153_14,1
12319_17,12866_12,1
12383_0,12864_29,1
12864_29,12788_0,1
12153_25,12963_28,1
12864_28,12680_32,1
12153_24,12966_2,1
12001_15,12994_10,1
12297_0,12806_4,1
12788_0,12392_0,1
12596_8,12144_9,1
12032_16,12848_8,1
12687_14,12278_10,1
12297_1,12806_5,1
12596_9,12886_11,1
12135_17,12037_7,1
12806_5,12586_1,1
12963_28,12966_3,1
12947_10,12388_4,1
12827_2,12951_2,1
12831_19,12954_19,1
12278_11,12712_6,1
12578_33,12577_27,1
12827_3,12590_6,1
12947_11,12388_5,1
12278_10,12999_3,1
12384_7,12933_3,1
12849_1,12032_9,1
12933_3,12359_13,1
12153_11,12680_20,1
12933_2,12384_6,1
12429_31,12429_33,1
12849_0,12032_8,1
12384_6,12359_12,1
12908_0,12947_4,1
12853_5,12415_5,1
12853_4,12415_4,1
12426_15,12424_15,1
12590_6,12951_3,1
12388_5,12319_7,1
12426_14,12424_14,1
12593_34,12156_33,1
12388_4,12866_13,1
12947_4,12492_0,1
12544_15,12434_3,1
12146_25,12157_23,1
12544_14,12543_14,1
12966_2,12298_2,1
12492_0,12338_0,1
12951_2,12517_2,1
12359_13,12999_2,1
12505_19,12504_7,1
12951_3,12517_3,1
12866_13,12319_6,1
12359_12,12275_2,1
12848_8,12854_8,1
12319_6,12729_4,1
12338_1,12070_7,1
12145_0,12275_3,1
12838_12,12831_10,1
12338_0,12070_6,1
12319_7,12733_1,1
12838_13,12831_11,1
12145_1,12456_3,1
12610_0,12579_0,1
12172_1,12164_2,1
12631_7,12558_6,1
12999_3,12519_26,1
12517_3,12653_6,1
12275_2,12733_0,1
12536_4,12377_4,1
12994_11,12602_16,1
12631_6,12536_5,1
